gameId,characterNum,bestWeapon,routeId,mmrBefore,mmrGain,gameRank,equipment
65646832,63,15,21765,0,0,3,"{""0"": 101502, ""1"": 202512, ""2"": 201535, ""3"": 205401, ""4"": 204514}"
65646832,90,11,29045,0,0,5,"{""0"": 118405, ""1"": 202419, ""2"": 201422, ""3"": 705619, ""4"": 204419}"
65646832,27,9,21123,0,0,2,"{""0"": 116501, ""1"": 202510, ""2"": 201518, ""3"": 203513, ""4"": 204504}"
65646832,65,16,10311,0,0,7,"{""0"": 102407, ""1"": 202524, ""2"": 201406, ""3"": 205308, ""4"": 204403}"
65646832,72,11,3959,0,0,6,"{""0"": 118502, ""1"": 202418, ""2"": 201421, ""3"": 205501, ""4"": 204416}"
65646832,58,10,8193,0,0,3,"{""0"": 117702, ""1"": 202501, ""2"": 201533, ""3"": 205507, ""4"": 204410}"
65646120,78,16,0,0,0,1,"{""0"": 102504, ""1"": 202504, ""2"": 201501, ""3"": 203503, ""4"": 204502}"
65646120,50,21,2395,0,0,2,"{""0"": 120406, ""1"": 202416, ""2"": 201415, ""3"": 705601, ""4"": 204412}"
65646120,76,3,1911,0,0,4,"{""0"": 104405, ""1"": 202522, ""2"": 201508, ""3"": 203402, ""4"": 204401}"
65646120,43,5,3522,0,0,4,"{""0"": 112503, ""1"": 202511, ""2"": 201503, ""3"": 203501, ""4"": 204505}"
65646120,18,15,4625,0,0,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 203510, ""4"": 204413}"
65646120,4,13,2153,0,0,6,"{""0"": 104402, ""1"": 202531, ""2"": 201407, ""3"": 705603, ""4"": 204303}"
65646120,15,6,50,0,0,3,"{""0"": 113412, ""1"": 202511, ""2"": 201503, ""3"": 203507, ""4"": 204513}"
65646120,69,9,700,0,0,1,"{""0"": 116502, ""1"": 202516, ""2"": 705620, ""3"": 205406, ""4"": 204506}"
65646120,20,4,205,0,0,3,"{""0"": 109503, ""1"": 202407, ""2"": 201524, ""3"": 203505, ""4"": 204512}"
65646120,8,22,2801,0,0,3,"{""0"": 121504, ""1"": 201534, ""2"": 202528, ""3"": 205501, ""4"": 204504}"
65646120,22,3,16294,0,0,7,"{""0"": 108505, ""1"": 202422, ""2"": 201403, ""3"": 205308, ""4"": 204403}"
65646120,37,15,0,0,0,6,"{""0"": 101502, ""1"": 202515, ""2"": 201418, ""3"": 705614, ""4"": 204417}"
65646120,46,16,28263,0,0,7,"{""0"": 102412, ""1"": 202515, ""2"": 201418, ""3"": 203407, ""4"": 204402}"
65646120,83,6,0,0,0,7,"{""0"": 113405, ""1"": 202419, ""2"": 201420, ""3"": 705619, ""4"": 204419}"
65646120,12,7,400,0,0,2,"{""0"": 114702, ""1"": 202503, ""2"": 201533, ""3"": 203501, ""4"": 204410}"
65646120,77,24,5526,0,0,6,"{""0"": 130501, ""1"": 202501, ""2"": 201526, ""3"": 203410, ""4"": 204410}"
65646120,37,15,2621,0,0,2,"{""0"": 101503, ""1"": 202515, ""2"": 201509, ""3"": 203514, ""4"": 204504}"
65646120,33,1,0,0,0,5,"{""0"": 110406, ""1"": 202522, ""2"": 201422, ""3"": 203506, ""4"": 204412}"
65646120,14,21,8776,0,0,4,"{""0"": 120504, ""1"": 202503, ""2"": 201411, ""3"": 205406, ""4"": 204511}"
65646120,25,11,0,0,0,5,"{""0"": 118404, ""1"": 202529, ""2"": 201404, ""3"": 203405, ""4"": 204416}"
65646120,2,11,4033,0,0,5,"{""0"": 118407, ""1"": 202503, ""2"": 201405, ""3"": 205505, ""4"": 204419}"
65645272,18,15,0,0,0,6,"{""0"": 101501, ""1"": 202503, ""2"": 201526, ""3"": 203507, ""4"": 204506}"
65645272,76,3,1911,0,0,1,"{""0"": 108504, ""1"": 202522, ""2"": 201524, ""3"": 205601, ""4"": 204409}"
65645272,31,7,5212,0,0,4,"{""0"": 114701, ""1"": 201534, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65645272,6,8,1,0,0,1,"{""0"": 115701, ""1"": 202525, ""2"": 201525, ""3"": 205305, ""4"": 204504}"
65645272,88,3,0,0,0,2,"{""0"": 108505, ""1"": 202506, ""2"": 201537, ""3"": 203504, ""4"": 204514}"
65645272,69,9,2859,0,0,6,"{""0"": 116404, ""1"": 202404, ""2"": 201413, ""3"": 203411, ""4"": 204412}"
65645272,45,4,4127,0,0,6,"{""0"": 109405, ""1"": 202402, ""2"": 201407, ""3"": 203402, ""4"": 204303}"
65645272,2,10,10525,0,0,2,"{""0"": 117406, ""1"": 202529, ""2"": 201525, ""3"": 205408, ""4"": 204504}"
65645272,22,3,0,0,0,7,"{""0"": 104407, ""1"": 202406, ""2"": 201404, ""3"": 705614, ""4"": 204418}"
65645272,78,16,1023,0,0,7,"{""0"": 102504, ""1"": 202505, ""2"": 201417, ""3"": 205304, ""4"": 204402}"
65645272,15,5,14026,0,0,7,"{""0"": 112302, ""1"": 202404, ""2"": 201519, ""3"": 205502, ""4"": 204406}"
65645272,36,5,0,0,0,4,"{""0"": 112503, ""1"": 202502, ""2"": 201519, ""3"": 205508, ""4"": 204410}"
65645272,42,24,0,0,0,5,"{""0"": 130405, ""1"": 202307, ""2"": 201422, ""3"": 705619, ""4"": 204419}"
65645272,34,23,0,0,0,5,"{""0"": 122501, ""1"": 202307, ""2"": 201507, ""3"": 705619, ""4"": 204419}"
65645272,55,14,0,0,0,4,"{""0"": 105503, ""1"": 202503, ""2"": 201526, ""3"": 203510, ""4"": 204506}"
65645272,8,22,34683,0,0,3,"{""0"": 121404, ""1"": 202405, ""2"": 201521, ""3"": 205501, ""4"": 204504}"
65645272,2,11,12216,0,0,3,"{""0"": 118407, ""1"": 202503, ""2"": 201519, ""3"": 205505, ""4"": 204419}"
65645272,59,2,0,0,0,3,"{""0"": 111504, ""1"": 202517, ""2"": 201501, ""3"": 203404, ""4"": 204417}"
65645272,61,5,12407,0,0,2,"{""0"": 112405, ""1"": 202514, ""2"": 201520, ""3"": 205505, ""4"": 204502}"
65645272,36,5,0,0,0,1,"{""0"": 112503, ""1"": 202514, ""2"": 705620, ""3"": 203501, ""4"": 204410}"
65645272,88,3,38463,0,0,5,"{""0"": 108404, ""1"": 202407, ""2"": 201537, ""3"": 203414, ""4"": 204403}"
65642732,71,14,7807,8118,41,2,"{""0"": 105408, ""1"": 202524, ""2"": 201529, ""3"": 203404, ""4"": 204514}"
65642732,76,3,0,8398,-14,4,"{""0"": 108503, ""1"": 202522, ""2"": 201403, ""3"": 203402, ""4"": 204506}"
65642732,39,18,4,7743,117,1,"{""0"": 103701, ""1"": 202505, ""2"": 201502, ""3"": 203502, ""4"": 204509}"
65642732,42,24,0,7688,-19,5,"{""0"": 130405, ""1"": 202526, ""2"": 201409, ""3"": 203403, ""4"": 204406}"
65642732,87,24,5940,7800,-50,7,"{""0"": 130504, ""1"": 202503, ""2"": 201409, ""3"": 203410, ""4"": 204406}"
65642732,4,3,0,7757,-2,3,"{""0"": 108502, ""1"": 202529, ""2"": 201502, ""3"": 203404, ""4"": 204507}"
65642732,53,14,2973,8494,-57,6,"{""0"": 105403, ""1"": 202410, ""2"": 201537, ""3"": 705607, ""4"": 204303}"
65642732,61,5,10662,8333,-23,5,"{""0"": 112302, ""1"": 202503, ""2"": 201420, ""3"": 205505, ""4"": 204419}"
65642732,87,24,10366,8200,-55,6,"{""0"": 130401, ""1"": 202503, ""2"": 201409, ""3"": 203512, ""4"": 204406}"
65642732,4,13,9635,7784,-8,4,"{""0"": 104401, ""1"": 202531, ""2"": 201403, ""3"": 705603, ""4"": 204409}"
65642732,35,1,16853,8095,-4,3,"{""0"": 110412}"
65642732,72,11,3959,8063,115,1,"{""0"": 118701, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204502}"
65642732,7,2,22622,7683,-51,6,"{""0"": 111402, ""1"": 202419, ""2"": 201533, ""3"": 203403, ""4"": 204419}"
65642732,15,6,3255,7857,43,2,"{""0"": 113412, ""1"": 202511, ""2"": 201503, ""3"": 203507, ""4"": 204513}"
65642732,81,9,7,8386,-56,7,"{""0"": 116404, ""1"": 202419, ""2"": 201526, ""3"": 203306, ""4"": 204419}"
65642732,16,9,14182,8485,-25,5,"{""0"": 116409, ""1"": 202503, ""2"": 201422, ""3"": 205505, ""4"": 204419}"
65642732,85,13,8295,8118,-54,7,"{""0"": 104409, ""1"": 202408, ""2"": 201524, ""3"": 203402, ""4"": 204412}"
65642732,36,5,0,8466,111,1,"{""0"": 112503, ""1"": 202514, ""2"": 705620, ""3"": 203501, ""4"": 204505}"
65642732,89,9,18509,8170,-12,4,"{""0"": 116403, ""1"": 202514, ""2"": 201423, ""3"": 705619, ""4"": 204419}"
65642732,61,5,10662,8340,41,2,"{""0"": 112405, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204505}"
65642732,52,24,0,8443,-8,3,"{""0"": 130501, ""1"": 202209, ""2"": 201503, ""3"": 205508, ""4"": 204513}"
65651524,79,8,8007,8465,-60,7,"{""0"": 115406, ""1"": 202404, ""2"": 201410, ""3"": 205201, ""4"": 204406}"
65651524,19,6,24113,7993,-46,6,"{""0"": 113411, ""1"": 202419, ""2"": 201503, ""3"": 203512, ""4"": 204410}"
65651524,52,24,0,8422,-3,3,"{""0"": 130502, ""1"": 202501, ""2"": 201503, ""3"": 705619, ""4"": 204410}"
65651524,35,2,0,8413,-29,4,"{""0"": 111402, ""1"": 202514, ""2"": 201423, ""3"": 203404, ""4"": 204303}"
65651524,39,18,0,8201,-21,5,"{""0"": 103701, ""1"": 202510, ""2"": 201525, ""3"": 203502, ""4"": 204507}"
65651524,33,1,355,7987,1,3,"{""0"": 110504, ""1"": 202502, ""2"": 201423, ""3"": 705619, ""4"": 204409}"
65651524,77,24,0,8294,51,2,"{""0"": 130702, ""1"": 202511, ""2"": 201503, ""3"": 203510, ""4"": 204505}"
65651524,1,18,0,8402,-60,7,"{""0"": 103501, ""1"": 202420, ""2"": 201417, ""3"": 205304, ""4"": 204402}"
65651524,9,9,0,8499,49,2,"{""0"": 116503, ""1"": 202508, ""2"": 201519, ""3"": 205502, ""4"": 204410}"
65651524,72,11,3959,7906,-56,7,"{""0"": 118406, ""1"": 202418, ""2"": 201421, ""3"": 203405, ""4"": 204416}"
65651524,64,24,0,8289,-48,6,"{""0"": 130501, ""1"": 202503, ""2"": 201507, ""3"": 705619, ""4"": 204406}"
65651524,74,3,12648,8065,-19,5,"{""0"": 108502, ""1"": 202421, ""2"": 201501, ""3"": 203516, ""4"": 204506}"
65651524,40,6,7373,8413,-23,5,"{""0"": 113701, ""1"": 202523, ""2"": 201521, ""3"": 205305, ""4"": 204504}"
65651524,2,11,4033,7984,116,1,"{""0"": 118505, ""1"": 202503, ""2"": 201533, ""3"": 205505, ""4"": 204513}"
65651524,88,3,38463,8260,-1,3,"{""0"": 108505, ""1"": 202507, ""2"": 201537, ""3"": 705607, ""4"": 204506}"
65651524,81,9,4157,8067,-25,4,"{""0"": 116404, ""1"": 202508, ""2"": 201526, ""3"": 203512, ""4"": 204406}"
65651524,12,7,0,8254,114,1,"{""0"": 114407, ""1"": 202526, ""2"": 201507, ""3"": 203501, ""4"": 204410}"
65651524,33,1,0,8085,-25,4,"{""0"": 110406, ""1"": 202503, ""2"": 201423, ""3"": 203506, ""4"": 204412}"
65651524,30,13,15525,7902,53,2,"{""0"": 104406, ""1"": 202522, ""2"": 201508, ""3"": 705603, ""4"": 204501}"
65651524,11,18,0,8447,112,1,"{""0"": 103504, ""1"": 202521, ""2"": 201524, ""3"": 205407, ""4"": 204507}"
65651524,20,4,205,8413,-50,6,"{""0"": 109405, ""1"": 202417, ""2"": 201413, ""3"": 203402, ""4"": 204401}"
65561092,24,3,0,8680,-7,3,"{""0"": 108503, ""1"": 202503, ""2"": 201533, ""3"": 205504, ""4"": 204406}"
65561092,32,5,0,8435,0,2,"{""0"": 112701, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65561092,31,7,5212,9022,-26,4,"{""0"": 114701, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65561092,30,13,1125,8677,-61,5,"{""0"": 104406, ""1"": 202522, ""2"": 201412, ""3"": 203409, ""4"": 204412}"
65561092,79,8,0,8746,-48,6,"{""0"": 115504, ""1"": 202501, ""2"": 201503, ""3"": 205201, ""4"": 204419}"
65561092,90,11,0,8577,-22,4,"{""0"": 118405, ""1"": 202503, ""2"": 201526, ""3"": 205505, ""4"": 204505}"
65561092,13,15,47481,8549,-46,6,"{""0"": 101408, ""1"": 202416, ""2"": 201413, ""3"": 705601, ""4"": 204409}"
65561092,61,5,10662,8475,-59,5,"{""0"": 112405, ""1"": 202503, ""2"": 201420, ""3"": 205505, ""4"": 204419}"
65561092,48,3,0,8686,-48,6,"{""0"": 108506, ""1"": 202412, ""2"": 201503, ""3"": 203512, ""4"": 204419}"
65561092,74,3,388,8354,137,1,"{""0"": 108502, ""1"": 202521, ""2"": 201501, ""3"": 203404, ""4"": 204512}"
65561092,33,1,5453,8564,0,2,"{""0"": 110504, ""1"": 202518, ""2"": 201423, ""3"": 203504, ""4"": 204410}"
65561092,65,16,34991,9007,-4,2,"{""0"": 102504, ""1"": 202524, ""2"": 201501, ""3"": 203404, ""4"": 204502}"
65561092,38,9,2113,9329,131,1,"{""0"": 116702, ""1"": 202209, ""2"": 201505, ""3"": 203413, ""4"": 204407}"
65561092,12,7,0,8805,-7,3,"{""0"": 114407, ""1"": 202503, ""2"": 201533, ""3"": 203501, ""4"": 204419}"
65561092,16,9,31806,8488,137,1,"{""0"": 116702, ""1"": 202501, ""2"": 201503, ""3"": 205505, ""4"": 204513}"
65561092,46,16,0,9264,-50,7,"{""0"": 102412, ""1"": 202406, ""2"": 201509, ""3"": 205308, ""4"": 204402}"
65561092,5,5,20990,8546,-5,3,"{""0"": 112501, ""1"": 202209, ""2"": 201526, ""3"": 203510, ""4"": 204419}"
65561092,89,9,0,8541,-44,7,"{""0"": 116406, ""1"": 202104, ""2"": 201526, ""3"": 203506, ""4"": 204419}"
65561092,13,19,10580,8403,-22,4,"{""0"": 107405, ""1"": 202415, ""2"": 201413, ""3"": 705601, ""4"": 204412}"
65561092,74,3,8736,8385,-44,7,"{""0"": 108404, ""1"": 202422, ""2"": 201537, ""3"": 203414, ""4"": 204417}"
65561092,1,16,0,8911,-63,5,"{""0"": 102504, ""1"": 202505, ""2"": 201535, ""3"": 203408, ""4"": 204408}"
65560638,74,3,0,8518,-1,4,"{""0"": 108505, ""1"": 202524, ""2"": 201501, ""3"": 203415, ""4"": 204408}"
65560638,78,16,1023,8424,-60,8,"{""0"": 102406, ""1"": 202505, ""2"": 201417, ""3"": 205304, ""4"": 204402}"
65560638,9,10,0,8316,-44,5,"{""0"": 117406, ""1"": 202523, ""2"": 201404, ""3"": 205408, ""4"": 204509}"
65560638,28,3,370,8302,7,3,"{""0"": 108506, ""1"": 202503, ""2"": 201526, ""3"": 203515, ""4"": 204410}"
65560638,55,14,3316,8405,72,2,"{""0"": 105501, ""1"": 202416, ""2"": 201524, ""3"": 205406, ""4"": 204413}"
65560638,90,11,0,8585,-58,7,"{""0"": 118405, ""1"": 202503, ""2"": 201422, ""3"": 203410, ""4"": 204419}"
65560638,18,15,0,8441,121,1,"{""0"": 101503, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204413}"
65560638,88,3,39326,8407,-1,4,"{""0"": 108505, ""1"": 202521, ""2"": 201537, ""3"": 705607, ""4"": 204407}"
65560638,22,3,36647,8529,121,1,"{""0"": 108505, ""1"": 202527, ""2"": 701451, ""3"": 203513, ""4"": 204501}"
65560638,89,9,46032,8590,-1,4,"{""0"": 116403, ""1"": 202514, ""2"": 201520, ""3"": 205505, ""4"": 204419}"
65560638,86,1,94,8463,5,3,"{""0"": 110412, ""1"": 202515, ""2"": 201509, ""3"": 705614, ""4"": 204417}"
65560638,15,6,0,8606,70,2,"{""0"": 113412, ""1"": 202511, ""2"": 201503, ""3"": 205508, ""4"": 204505}"
65560638,90,11,0,8625,-48,5,"{""0"": 118505, ""1"": 202503, ""2"": 201423, ""3"": 203410, ""4"": 204419}"
65560638,25,11,88,8452,72,2,"{""0"": 118404, ""1"": 202529, ""2"": 202528, ""3"": 203509, ""4"": 204507}"
65560638,17,5,0,8575,-60,8,"{""0"": 112501, ""1"": 202511, ""2"": 201503, ""3"": 203410, ""4"": 204419}"
65560638,61,5,10662,8531,-56,6,"{""0"": 112405, ""1"": 202503, ""2"": 201420, ""3"": 205505, ""4"": 204419}"
65560638,7,1,2001,8552,121,1,"{""0"": 110501, ""1"": 202521, ""2"": 201528, ""3"": 203404, ""4"": 204407}"
65560638,7,1,2001,8412,-58,7,"{""0"": 110410, ""1"": 202420, ""2"": 201406, ""3"": 203408, ""4"": 204402}"
65560638,33,1,5453,8622,-58,6,"{""0"": 110406, ""1"": 202518, ""2"": 201422, ""3"": 203506, ""4"": 204419}"
65560638,58,10,8193,8698,3,3,"{""0"": 117502, ""1"": 202511, ""2"": 201526, ""3"": 205504, ""4"": 204505}"
65560638,1,14,39047,8534,-46,5,"{""0"": 105405, ""1"": 202513, ""2"": 201521, ""3"": 705614, ""4"": 204304}"
65560638,84,18,8261,8490,-60,8,"{""0"": 103501, ""1"": 202505, ""2"": 201418, ""3"": 203407, ""4"": 204507}"
65560638,31,7,10289,8369,-56,6,"{""0"": 114401, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65560638,53,14,0,8497,-58,7,"{""0"": 105403, ""1"": 202410, ""2"": 201537, ""3"": 205309, ""4"": 204303}"
65559937,31,7,5212,9006,2,3,"{""0"": 114401, ""1"": 202418, ""4"": 204507}"
65559937,28,3,13097,8395,6,3,"{""0"": 108506, ""1"": 202514, ""2"": 201520, ""3"": 203512, ""4"": 204419}"
65559937,27,9,0,8724,-37,4,"{""0"": 116405, ""1"": 202530, ""2"": 201521, ""3"": 203513, ""4"": 204417}"
65559937,15,5,0,8640,110,1,"{""0"": 112503, ""1"": 202511, ""2"": 201519, ""3"": 205502, ""4"": 204505}"
65559937,23,15,3407,8599,-44,8,"{""0"": 101501, ""1"": 202404, ""2"": 201503, ""3"": 203410, ""4"": 204406}"
65559937,90,11,0,8721,-46,8,"{""0"": 118405, ""1"": 202503, ""2"": 201423, ""3"": 203410, ""4"": 204419}"
65559937,55,14,0,8597,-50,7,"{""0"": 105402, ""1"": 202104, ""2"": 201413, ""3"": 705619, ""4"": 204409}"
65559937,68,1,2089,8519,112,1,"{""0"": 110504, ""1"": 202522, ""2"": 201508, ""3"": 705601, ""4"": 204501}"
65559937,33,1,48484,8340,-15,6,"{""0"": 110406, ""1"": 202104, ""2"": 201524, ""3"": 205405, ""4"": 204412}"
65559937,33,1,5453,8726,-46,8,"{""0"": 110504, ""1"": 202518, ""2"": 201423, ""3"": 203506, ""4"": 204419}"
65559937,17,5,28528,8352,-50,7,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204419}"
65559937,6,8,23470,8939,59,2,"{""0"": 115701, ""1"": 202504, ""2"": 201525, ""3"": 205305, ""4"": 204504}"
65559937,1,16,6664,9142,-56,7,"{""0"": 102504, ""1"": 202505, ""2"": 201502, ""3"": 203408, ""4"": 204504}"
65559937,32,5,4717,8842,110,1,"{""0"": 112701, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204502}"
65559937,38,9,2113,9405,-57,5,"{""0"": 116502, ""1"": 202501, ""2"": 201505, ""3"": 203413, ""4"": 204407}"
65559937,29,1,3172,8409,-35,4,"{""0"": 110702, ""1"": 202503, ""2"": 201505, ""3"": 203413, ""4"": 204513}"
65559937,46,16,24118,9322,-23,6,"{""0"": 102412, ""1"": 202513, ""2"": 201509, ""3"": 205401, ""4"": 204507}"
65559937,62,11,303,8592,-17,6,"{""0"": 118505, ""1"": 202503, ""2"": 201405, ""3"": 203413, ""4"": 204503}"
65559937,19,6,24113,8903,-39,4,"{""0"": 113411, ""1"": 202514, ""2"": 201503, ""3"": 205507, ""4"": 204410}"
65559937,27,2,0,8651,61,2,"{""0"": 111404, ""1"": 202530, ""2"": 201403, ""3"": 203513, ""4"": 204508}"
65559937,77,24,2757,8478,-49,5,"{""0"": 130504, ""1"": 202503, ""2"": 205503, ""3"": 203510, ""4"": 204513}"
65559937,33,1,5660,8607,4,3,"{""0"": 110406, ""1"": 202518, ""2"": 201422, ""3"": 705619, ""4"": 204419}"
65559937,44,25,7587,8300,-47,5,"{""0"": 131504, ""1"": 202421, ""2"": 201537, ""3"": 705607, ""4"": 204409}"
65559937,86,1,94,8403,63,2,"{""0"": 110412, ""1"": 202515, ""2"": 201501, ""3"": 705614, ""4"": 204514}"
65550978,6,8,0,8895,69,2,"{""0"": 115701, ""1"": 202525, ""2"": 201502, ""3"": 205501, ""4"": 204510}"
65550978,31,7,48192,8440,-34,4,"{""0"": 114405, ""1"": 202509, ""2"": 201518, ""3"": 205501, ""4"": 204408}"
65550978,56,20,8257,8466,-46,7,"{""0"": 119301, ""1"": 202503, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65550978,35,2,42139,9139,-15,3,"{""0"": 111405, ""1"": 202514, ""2"": 201423, ""3"": 203404, ""4"": 204413}"
65550978,14,21,33736,8686,-36,4,"{""0"": 120407, ""1"": 202526, ""2"": 201503, ""3"": 203515, ""4"": 204419}"
65550978,17,5,7911,8694,-36,4,"{""0"": 112501, ""1"": 202412, ""2"": 201503, ""3"": 205502, ""4"": 204406}"
65550978,19,6,0,8550,-26,5,"{""0"": 113411, ""1"": 202419, ""2"": 201507, ""3"": 705619, ""4"": 204419}"
65550978,19,6,0,8688,101,1,"{""0"": 113411, ""1"": 202209, ""2"": 201411, ""3"": 705608, ""4"": 204511}"
65550978,48,3,48437,8608,101,1,"{""0"": 108506, ""1"": 202209, ""2"": 201503, ""3"": 203512, ""4"": 204501}"
65550978,4,13,7705,8429,-9,3,"{""0"": 104501, ""1"": 202531, ""2"": 201403, ""3"": 705603, ""4"": 204409}"
65550978,17,5,10,8478,103,1,"{""0"": 112702, ""1"": 202209, ""2"": 201503, ""3"": 203510, ""4"": 204410}"
65550978,33,1,44303,8382,73,2,"{""0"": 110504, ""1"": 202516, ""2"": 201524, ""3"": 205406, ""4"": 204506}"
65550978,33,1,5453,8674,-48,7,"{""0"": 110406, ""1"": 202518, ""2"": 201423, ""3"": 205406, ""4"": 204419}"
65550978,17,5,28528,8308,-7,3,"{""0"": 112407, ""1"": 202511, ""2"": 201503, ""3"": 205507, ""4"": 204410}"
65550978,23,18,5569,9001,-30,5,"{""0"": 103505, ""1"": 202503, ""2"": 201520, ""3"": 205505, ""4"": 204512}"
65550978,61,5,10662,8356,-26,5,"{""0"": 112405, ""1"": 202503, ""2"": 201420, ""3"": 205505, ""4"": 204505}"
65550978,21,9,0,8693,-48,7,"{""0"": 116407, ""1"": 202405, ""2"": 201421, ""3"": 203502, ""4"": 204507}"
65550978,14,21,0,8337,-33,6,"{""0"": 120501, ""1"": 202104, ""2"": 201503, ""3"": 205504, ""4"": 204419}"
65550978,49,19,0,8555,73,2,"{""0"": 107701, ""1"": 202510, ""2"": 201525, ""3"": 203502, ""4"": 204407}"
65550978,84,18,25067,9005,-39,6,"{""0"": 103501, ""1"": 202505, ""2"": 201418, ""3"": 203407, ""4"": 204402}"
65550978,8,22,0,8554,-35,6,"{""0"": 121504, ""1"": 202523, ""2"": 201521, ""3"": 205305, ""4"": 204504}"
65597559,19,6,0,8779,-62,7,"{""0"": 113406, ""1"": 202419, ""2"": 201503, ""3"": 203512, ""4"": 204410}"
65597559,89,9,4129,8406,-50,8,"{""0"": 116406, ""1"": 202412, ""2"": 201413, ""3"": 203410, ""4"": 204419}"
65597559,49,19,17913,8354,-33,6,"{""0"": 107402, ""1"": 202517, ""2"": 201421, ""3"": 203502, ""4"": 204504}"
65597559,74,3,42325,8331,-48,8,"{""0"": 108403, ""1"": 202417, ""2"": 201418, ""3"": 203406, ""4"": 204417}"
65597559,83,6,360,8417,4,3,"{""0"": 113702, ""1"": 202511, ""2"": 705620, ""3"": 705619, ""4"": 204505}"
65597559,89,9,0,8450,-39,5,"{""0"": 116403, ""1"": 202501, ""2"": 201526, ""3"": 705619, ""4"": 204410}"
65597559,31,7,5212,8920,-16,4,"{""0"": 114504, ""1"": 202523, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
65597559,64,24,12784,8542,-60,7,"{""0"": 130501, ""1"": 202503, ""2"": 201409, ""3"": 203410, ""4"": 204419}"
65597559,47,4,39553,8692,-41,5,"{""0"": 109406, ""1"": 202419, ""2"": 201526, ""3"": 203413, ""4"": 204419}"
65597559,53,14,39219,8512,-12,4,"{""0"": 105408, ""1"": 202415, ""2"": 201537, ""3"": 705607, ""4"": 204303}"
65597559,14,21,46136,8371,116,1,"{""0"": 120702, ""1"": 202526, ""2"": 201503, ""3"": 205406, ""4"": 204511}"
65597559,3,21,10841,8538,-33,6,"{""0"": 120402, ""1"": 202419, ""2"": 201526, ""3"": 205406, ""4"": 204412}"
65597559,74,3,12648,9442,108,1,"{""0"": 108502, ""1"": 202421, ""2"": 201501, ""3"": 205407, ""4"": 204514}"
65597559,17,5,0,8577,97,2,"{""0"": 112702, ""1"": 202511, ""2"": 201503, ""3"": 205502, ""4"": 204513}"
65597559,11,16,43863,8350,-12,4,"{""0"": 102504, ""1"": 202513, ""2"": 201501, ""3"": 203404, ""4"": 204417}"
65597559,42,24,12496,8904,-37,6,"{""0"": 130405, ""1"": 202503, ""2"": 201423, ""3"": 203507, ""4"": 204419}"
65597559,6,8,0,9084,-54,8,"{""0"": 115402, ""1"": 202420, ""2"": 201404, ""3"": 203415, ""4"": 204408}"
65597559,18,15,0,8548,-39,5,"{""0"": 101501, ""1"": 202501, ""2"": 201526, ""3"": 705608, ""4"": 204406}"
65597559,44,25,9436,8744,95,2,"{""0"": 131505, ""1"": 202421, ""2"": 201537, ""3"": 203516, ""4"": 204409}"
65597559,79,8,8007,8342,6,3,"{""0"": 115702, ""1"": 202501, ""2"": 201503, ""3"": 205507, ""4"": 204406}"
65597559,80,19,3794,8383,97,2,"{""0"": 107501, ""1"": 202515, ""2"": 201509, ""3"": 705614, ""4"": 204304}"
65597559,64,24,0,9059,0,3,"{""0"": 130501, ""1"": 202503, ""2"": 201526, ""3"": 705619, ""4"": 204410}"
65597559,62,11,0,8381,-60,7,"{""0"": 118501, ""1"": 202503, ""2"": 201505, ""3"": 203506, ""4"": 204503}"
65597559,40,6,0,8306,118,1,"{""0"": 113701, ""1"": 202509, ""2"": 201502, ""3"": 205501, ""4"": 204504}"
65580391,8,22,2801,8715,67,1,"{""0"": 121405, ""1"": 202510, ""2"": 201521, ""3"": 205501, ""4"": 204504}"
65580391,70,6,0,9050,-25,6,"{""0"": 113502, ""1"": 202509, ""2"": 201525, ""3"": 205305, ""4"": 204510}"
65580391,41,24,3378,8741,-5,5,"{""0"": 130403, ""1"": 202419, ""2"": 201409, ""3"": 203410, ""4"": 204415}"
65580391,44,25,8545,8746,-23,6,"{""0"": 131507, ""1"": 202512, ""2"": 201408, ""3"": 205401, ""4"": 204514}"
65580391,27,9,22121,8717,21,3,"{""0"": 116405, ""1"": 202521, ""2"": 201509, ""3"": 203513, ""4"": 204514}"
65580391,3,21,45118,8773,21,3,"{""0"": 120504, ""1"": 202508, ""2"": 201526, ""3"": 205507, ""4"": 204511}"
65580391,89,9,8431,8939,-54,7,"{""0"": 116502, ""1"": 202104, ""2"": 201526, ""3"": 203506, ""4"": 204419}"
65580391,72,11,3959,8806,35,2,"{""0"": 118701, ""1"": 202510, ""2"": 201518, ""3"": 205501, ""4"": 204507}"
